,0.542927,3.46E+06
,0.548702,3.42E+06
,0.554731,3.37E+06
,0.56076,3.33E+06
,0.566788,3.29E+06
,0.572817,3.24E+06
,0.579111,3.20E+06
,0.585405,3.16E+06
,0.591698,3.12E+06
,0.597992,3.08E+06
,0.604562,3.03E+06
,0.611133,2.99E+06
,0.617703,2.95E+06
,0.624273,2.92E+06
,0.631132,2.88E+06
,0.637991,2.84E+06
,0.64485,2.80E+06
,0.651709,2.77E+06
,0.65887,2.73E+06
,0.66603,2.69E+06
,0.673191,2.66E+06
,0.680351,2.62E+06
,0.687827,2.59E+06
,0.695302,2.55E+06
,0.702777,2.52E+06
,0.710252,2.49E+06
,0.718056,2.45E+06
,0.72586,2.42E+06
,0.733663,2.39E+06
,0.741467,2.36E+06
,0.749614,2.33E+06
,0.75776,2.30E+06
,0.765907,2.27E+06
,0.774054,2.24E+06
,0.782559,2.21E+06
,0.791063,2.18E+06
,0.799568,2.15E+06
,0.808073,2.12E+06
,0.816951,2.09E+06
,0.82583,2.07E+06
,0.834708,2.04E+06
,0.843587,2.01E+06
,0.852856,1.98E+06
,0.862124,1.96E+06
,0.871393,1.93E+06
,0.880662,1.91E+06
,0.890338,1.88E+06
,0.900014,1.86E+06
,0.90969,1.83E+06
,0.919366,1.81E+06
,0.929467,1.78E+06
,0.939569,1.76E+06
,0.94967,1.74E+06
,0.959771,1.72E+06
,0.970317,1.69E+06
,0.980862,1.67E+06
,0.991407,1.65E+06
,1.00195,1.63E+06
,1.01296,1.60E+06
,1.02397,1.58E+06
,1.03498,1.56E+06
,1.04599,1.54E+06
,1.05748,1.52E+06
,1.06897,1.50E+06
,1.08046,1.48E+06
,1.09196,1.46E+06
,1.10395,1.44E+06
,1.11595,1.42E+06
,1.12795,1.41E+06
,1.13995,1.39E+06
,1.15247,1.37E+06
,1.165,1.35E+06
,1.17752,1.33E+06
,1.19005,1.32E+06
,1.20312,1.30E+06
,1.2162,1.28E+06
,1.22927,1.26E+06
,1.24235,1.25E+06
,1.256,1.23E+06
,1.26965,1.21E+06
,1.2833,1.20E+06
,1.29695,1.18E+06
,1.3112,1.17E+06
,1.32545,1.15E+06
,1.3397,1.14E+06
,1.35395,1.12E+06
,1.36882,1.11E+06
,1.3837,1.09E+06
,1.39858,1.08E+06
,1.41345,1.06E+06
,1.42898,1.05E+06
,1.44451,1.04E+06
,1.46004,1.02E+06
,1.47557,1.01E+06
,1.49179,995427
,1.508,982238
,1.52421,969361
,1.54042,956787
,1.55735,943972
,1.57427,931464
,1.5912,919254
,1.60812,907330
,1.62579,895177
,1.64346,883316
,1.66113,871736
,1.6788,860428
,1.69724,848904
,1.71569,837656
,1.73414,826675
,1.75258,815952
,1.77184,805023
,1.79109,794357
,1.81035,783943
,1.82961,773774
,1.84971,763410
,1.86981,753295
,1.88991,743420
,1.91001,733777
,1.931,723949
,1.95199,714356
,1.97297,704992
,1.99396,695847
,2.01587,686527
,2.03777,677430
,2.05968,668550
,2.08159,659878
,2.10446,651039
,2.12733,642413
,2.1502,633992
,2.17307,625768
,2.19695,617386
,2.22083,609206
,2.2447,601220
,2.26858,593421
,2.2935,585473
,2.31843,577715
,2.34336,570142
,2.36828,562746
,2.3943,555209
,2.42032,547852
,2.44634,540670
,2.457,537778
,2.73,100000
,2.71,100911
,2.68004,102305
,2.65008,103734
,2.62012,105200
,2.59016,106704
,2.5602,108247
,2.53024,109830
,2.50029,111457
,2.47033,113127
,2.44037,114843
,2.41379,116406
,2.38721,118007
,2.36063,119648
,2.33406,121332
,2.30748,123059
,2.2809,124831
,2.25432,126649
,2.22775,128516
,2.20117,130434
,2.17459,132404
,2.15084,134211
,2.12708,136063
,2.10333,137961
,2.07957,139909
,2.05582,141906
,2.03207,143956
,2.00831,146060
,1.98456,148220
,1.9608,150439
,1.93705,152719
,1.91594,154798
,1.89483,156929
,1.87371,159114
,1.8526,161355
,1.83149,163653
,1.81038,166011
,1.78927,168431
,1.76816,170917
,1.74705,173469
,1.72593,176091
,1.70709,178493
,1.68825,180954
,1.6694,183478
,1.65056,186066
,1.63172,188721
,1.61288,191445
,1.59403,194242
,1.57519,197113
,1.55635,200062
,1.5375,203092
,1.52074,205859
,1.50398,208694
,1.48721,211600
,1.47045,214581
,1.45368,217639
,1.43692,220776
,1.42016,223997
,1.40339,227303
,1.38663,230699
,1.36987,234188
,1.35491,237381
,1.33996,240653
,1.32501,244009
,1.31006,247450
,1.29511,250979
,1.28016,254601
,1.26521,258319
,1.25026,262136
,1.23531,266057
,1.22036,270085
,1.20705,273764
,1.19374,277536
,1.18043,281402
,1.16712,285367
,1.15381,289435
,1.1405,293608
,1.12719,297892
,1.11388,302290
,1.10057,306808
,1.08727,311449
,1.0754,315694
,1.06354,320046
,1.05167,324507
,1.03981,329082
,1.02794,333776
,1.01608,338592
,1.00421,343535
,0.99235,348610
,0.980486,353823
,0.968622,359179
,0.958057,364073
,0.947491,369089
,0.936926,374231
,0.926361,379505
,0.915796,384915
,0.905231,390466
,0.894666,396164
,0.8841,402015
,0.873535,408023
,0.86297,414196
,0.853554,419842
,0.844138,425628
,0.834722,431561
,0.825307,437644
,0.815891,443885
,0.8124,446240
-20,0.712047934,446240
-19.9787,0.711611518,448138
-19.941,0.710838843,451537
-19.9033,0.710065861,455019
-19.8656,0.709292574,458627
-19.8278,0.708516928,462401
-19.7901,0.70774303,466384
-19.7524,0.706968827,470618
-19.7147,0.706194321,475146
-19.677,0.705419511,480011
-19.6393,0.704644399,485256
-19.6015,0.703866927,490925
-19.5638,0.703091211,497062
-19.5261,0.702315193,503710
-19.4884,0.701538875,510915
-19.4507,0.700762256,518721
-19.413,0.699985338,527174
-19.3752,0.69920606,536318
-19.3375,0.698428544,546200
-19.2998,0.69765073,556865
-19.2621,0.696872619,568360
-19.2244,0.696094211,580732
-19.1867,0.695315507,594027
-19.149,0.694536507,608293
-19.1112,0.693755145,623577
-19.0735,0.692975554,639927
-19.0358,0.69219567,657391
-18.9981,0.691415491,676018
-18.9604,0.69063502,695857
-18.9227,0.689854256,716956
-18.8849,0.689071129,739364
-18.8472,0.688289781,763132
-18.8095,0.687508142,788309
-18.7718,0.686726213,814945
-18.7341,0.685943994,843092
-18.6964,0.685161486,872799
-18.6586,0.684376612,904118
-18.6209,0.683593526,937100
-18.5832,0.682810153,971797
-18.5455,0.682026492,1.01E+06
-18.5078,0.681242545,1.05E+06
-18.4701,0.680458312,1.09E+06
-18.4323,0.679671712,1.13E+06
-18.3946,0.678886907,1.17E+06
-18.3569,0.678101818,1.22E+06
-18.3192,0.677316446,1.27E+06
-18.2815,0.67653079,1.32E+06
-18.2438,0.675744851,1.37E+06
-18.2061,0.67495863,1.42E+06
-18.1683,0.67417004,1.48E+06
-18.1306,0.673383256,1.54E+06
-18.0929,0.67259619,1.60E+06
-18.0552,0.671808845,1.67E+06
-18.0175,0.67102122,1.73E+06
-17.9798,0.670233316,1.80E+06
-17.942,0.669443042,1.88E+06
-17.9043,0.668654581,1.95E+06
-17.8666,0.667865843,2.03E+06
-17.8275,0.667047522,2.11E+06
-17.7883,0.66622681,2.20E+06
-17.7492,0.665407895,2.29E+06
-17.71,0.664586588,2.38E+06
-17.6709,0.663767081,2.48E+06
-17.6317,0.662945182,2.58E+06
-17.5912,0.662095715,2.68E+06
-17.5506,0.661243836,2.79E+06
-17.5101,0.660393739,2.91E+06
-17.4695,0.65954123,3.02E+06
-17.429,0.658690506,3.15E+06
-17.3884,0.657837369,3.27E+06
-17.3464,0.656954484,3.41E+06
-17.3043,0.656069162,3.55E+06
-17.2623,0.655185608,3.69E+06
-17.2202,0.654299617,3.84E+06
-17.1782,0.653415398,3.99E+06
