-18.1683,0.7041,1.48E+06,1481.7,,,
-18.1306,0.701934,1.54E+06,1541.11,,,
-18.0929,0.699768,1.60E+06,1602.93,,,
-18.0552,0.697602,1.67E+06,1667.21,,,
-18.0175,0.695436,1.73E+06,1734.02,,,
-17.9798,0.69327,1.80E+06,1803.41,,,
-17.942,0.691104,1.88E+06,1875.44,,,
-17.9043,0.688938,1.95E+06,1950.15,,,
-17.8666,0.686772,2.03E+06,2027.62,,,
-17.8275,0.684606,2.11E+06,2110.99,,,
-17.7883,0.68244,2.20E+06,2197.45,,,
-17.7492,0.680274,2.29E+06,2287.06,,,
-17.71,0.678108,2.38E+06,2379.88,,,
-17.6709,0.675942,2.48E+06,2475.99,,,
-17.6317,0.673776,2.58E+06,2575.44,,,
-17.5912,0.67161,2.68E+06,2682.05,,,
-17.5506,0.669444,2.79E+06,2792.4,,,
-17.5101,0.667278,2.91E+06,2906.56,,,
-17.4695,0.665112,3.02E+06,3024.6,,,
-17.429,0.662946,3.15E+06,3146.6,,,
-17.3884,0.66078,3.27E+06,3272.62,,,
-17.3464,0.658614,3.41E+06,3407.66,,,
-17.3043,0.656448,3.55E+06,3547.19,,,
-17.2623,0.654282,3.69E+06,3691.3,,,
-17.2202,0.652116,3.84E+06,3840.08,,,
-17.1782,0.64995,3.99E+06,3993.62,,,
-17.1361,0.647784,4.15E+06,4151.99,,,
-17.0925,0.645618,4.32E+06,4321.56,,,
-17.0489,0.643452,4.50E+06,4496.52,,,
-17.0052,0.641286,4.68E+06,4676.98,,,
-16.9616,0.63912,4.86E+06,4863.03,,,
-16.9179,0.636954,5.05E+06,5054.77,,,
-16.8743,0.634788,5.25E+06,5252.29,,,
-16.829,0.632622,5.46E+06,5463.59,,,
-16.7837,0.630456,5.68E+06,5681.35,,,
-16.7384,0.62829,5.91E+06,5905.67,,,
-16.693,0.626124,6.14E+06,6136.66,,,
-16.6477,0.623958,6.37E+06,6374.43,,,
-16.6024,0.621792,6.62E+06,6619.09,,,
-16.5554,0.619626,6.88E+06,6880.6,,,
-16.5083,0.61746,7.15E+06,7149.79,,,
-16.4612,0.615294,7.43E+06,7426.78,,,
-16.4142,0.613128,7.71E+06,7711.71,,,
-16.3671,0.610962,8.00E+06,8004.69,,,
-16.3201,0.608796,8.31E+06,8305.86,,,
-16.2712,0.60663,8.63E+06,8627.49,,,
-16.2223,0.604464,8.96E+06,8958.23,,,
-16.1734,0.602298,9.30E+06,9298.22,,,
-16.1245,0.600132,9.65E+06,9647.61,,,
-16.0757,0.597966,1.00E+07,10006.5,,,
-16.0268,0.5958,1.04E+07,10375.1,,,
-15.976,0.593634,1.08E+07,10768.5,,,
-15.9252,0.591468,1.12E+07,11172.6,,,
-15.8744,0.589302,1.16E+07,11587.7,,,
-15.8237,0.587136,1.20E+07,12013.8,,,
-15.7729,0.58497,1.25E+07,12451.2,,,
-15.7221,0.582804,1.29E+07,12900,,,
-15.6693,0.580638,1.34E+07,13378.6,,,
-15.6166,0.578472,1.39E+07,13869.9,,,
-15.5638,0.576306,1.44E+07,14374.1,,,
-15.5111,0.57414,1.49E+07,14891.4,,,
-15.4583,0.571974,1.54E+07,15421.8,,,
-15.4055,0.569808,1.60E+07,15965.8,,,
-15.3507,0.567642,1.65E+07,16545.4,,,
-15.2959,0.565476,1.71E+07,17140,,,
-15.241,0.56331,1.77E+07,17749.8,,,
-15.1862,0.561144,1.84E+07,18374.8,,,
-15.1314,0.558978,1.90E+07,19015.4,,,
-15.0765,0.556812,1.97E+07,19671.7,,,
-15.0195,0.554646,2.04E+07,20370.9,,,
-14.9625,0.55248,2.11E+07,21087.6,,,
-14.9055,0.550314,2.18E+07,21822,,,
-14.8485,0.548148,2.26E+07,22574.3,,,
-14.7915,0.545982,2.33E+07,23344.8,,,
-14.7345,0.543816,2.41E+07,24133.6,,,
-14.6752,0.54165,2.50E+07,24973.9,,,
-14.6159,0.539484,2.58E+07,25834.5,,,
-14.5567,0.537318,2.67E+07,26715.9,,,
-14.4974,0.535152,2.76E+07,27618.1,,,
-14.4381,0.532986,2.85E+07,28541.6,,,
-14.3768,0.53082,2.95E+07,29518.9,,,
-14.3155,0.528654,3.05E+07,30519.4,,,
-14.2542,0.526488,3.15E+07,31543.4,,,
-14.1929,0.524322,3.26E+07,32591.1,,,
-14.1316,0.522156,3.37E+07,33663,,,
-14.0682,0.51999,3.48E+07,34797.3,,,
-14.0048,0.517824,3.60E+07,35957.9,,,
-13.9414,0.515658,3.71E+07,37145.2,,,
-13.878,0.513492,3.84E+07,38359.5,,,
-13.8146,0.511326,3.96E+07,39601.1,,,
-13.749,0.50916,4.09E+07,40915.2,,,
-13.6834,0.506994,4.23E+07,42259.2,,,
-13.6178,0.504828,4.36E+07,43633.4,,,
-13.5521,0.502662,4.50E+07,45038.2,,,
-13.4865,0.500496,4.65E+07,46473.8,,,
-13.4186,0.49833,4.80E+07,47993.8,,,
-13.3506,0.496164,4.95E+07,49547.6,,,
-13.2826,0.493998,5.11E+07,51135.6,,,
-13.2146,0.491832,5.28E+07,52758.2,,,
-13.1467,0.489666,5.44E+07,54415.6,,,
-13.0762,0.4875,5.62E+07,56171.3,,,
-13.0057,0.485334,5.80E+07,57965.3,,,
-12.9353,0.483168,5.98E+07,59797.9,,,
-12.8648,0.481002,6.17E+07,61669.5,,,
-12.7943,0.478836,6.36E+07,63580.5,,,
-12.7212,0.47667,6.56E+07,65606.2,,,
-12.648,0.474504,6.77E+07,67675,,,
-12.5749,0.472338,6.98E+07,69787.5,,,
-12.5017,0.470172,7.19E+07,71944.1,,,
-12.4286,0.468006,7.41E+07,74145.1,,,
-12.3526,0.46584,7.65E+07,76480.1,,,
-12.2766,0.463674,7.89E+07,78864,,,
-12.2005,0.461508,8.13E+07,81297.1,,,
-12.1245,0.459342,8.38E+07,83779.8,,,
-12.0485,0.457176,8.63E+07,86312.6,,,
